pos,flw,flg,bl,pic,lin,cl,cz,ni,erl,erc,lt,hc,pr,fo,cs,pi,class
5100,5700,3000,186,1,1,989,0,0,0.0500000007,0,0,1.2220000029,0,0.0560000017,0.6786879897,3.337747097,r
249,3400,7500,158,1,1,0,0,0,0,0,0,0,0,0,1,0,r
20,693,1300,36,1,0,46,0,0.0560000017,14.340000153,0.5099999905,0.1669999957,0.2779999971,0,0,0.0157500003,1015.9989014,r
61,948,904,136,1,1,557,0,0.2220000029,5.1199998856,0.0900000036,0,1.6670000553,0,0,0.1044330001,188.88075256,r
16,393,2800,0,1,0,376,0,0.125,16.520000458,0.6700000167,0,0.9380000234,0,0,0.1788599938,64.528457642,r
62,2500,1900,14,1,0,12,0.6111111045,0.5,14.979999542,0.7300000191,0.1669999957,0,0,0,0.3627740145,313.41183472,r
15,180,320,0,1,0,18,0.0666666701,0,59.479999542,0.8100000024,0.200000003,0.1330000013,0,0,0.0209519994,55.934223175,r
2,51,152,113,1,0,596,0.5,0.5,49.020000458,1.9600000381,0.5,0,0,0,0,0.9437500238,r
92,819,721,142,1,0,158,0,0.0560000017,29.809999466,0.7300000191,0.3330000043,1.2220000029,0,0.1110000014,0.0469859987,442.92056274,r
51,164,891,128,1,0,314,0,0.1110000014,12.93999958,0.5799999833,0.7220000029,0.7779999971,0,0,0.7186020017,15.10390377,r
10,678,508,88,1,0,79,0.1000000015,0.200000003,22.059999466,1.4500000477,0.5,1.2999999523,0,0,0.0275369994,1084.6439209,r
8,2900,637,94,1,1,217,0,0.125,2.7999999523,0.0900000036,0,2.125,0,0,0.3795930147,137.28601074,r
143,1500,7200,162,1,1,168,0.6111111045,0,1.3899999857,0.0599999987,0.0560000017,0.2779999971,0,0,0.3868870139,783.56488037,r
5,229,754,143,1,1,169,0.200000003,0,51.270000458,1.3099999428,0.6000000238,2,0,0,0.1651519984,23.931833267,r
199,417,109,138,1,1,186,0,0.5,6.3800001144,0.2899999917,0.0560000017,0.2779999971,0.0560000017,0.0560000017,0.1751960069,16.247423172,r
10,1100,890,127,1,0,32,0,0.8000000119,9.6199998856,1.1699999571,0.1000000015,0.3000000119,0,0,0.0116760004,1342.1575928,r
42,11,22,109,1,0,379,0,0,70.709999084,1.0099999905,0,0.8889999986,0,0,0.9320650101,0.0102620004,r
59,2000,1500,8,1,1,38,0.277777791,0.4440000057,13.029999733,0.2300000042,0.7779999971,0,0,0,0.0469270013,429.43136597,r
83,117,151,20,1,1,144,0,0.2779999971,28.770000458,1.2799999714,0.0560000017,0.1110000014,0,0,0.2788619995,485.0994873,r
266,446,897,44,1,1,33,0.1111111119,0.0560000017,10.699999809,0.0099999998,0.0560000017,0.3330000043,0,0,0.0124190003,66.485351562,r
96,977,1800,52,1,0,169,0.055555556,0.7220000029,8.25,0.6399999857,0.1669999957,0.1110000014,0,0,0.0186030008,365.42626953,r
69,390,258,74,1,1,77,0,0.0560000017,14.359999657,0.4699999988,0.5559999943,1.1109999418,0,0,0.089707002,547.53393555,r
160,150,223,55,1,0,48,0,0.0560000017,14.260000229,0.4799999893,0.0560000017,0.7220000029,0,0,0.1601379961,41.383087158,r
391,1700,7500,160,1,1,0,0,0,0,0,0,0,0,0,1,0,r
29,174,762,61,1,1,164,0.1111111119,0.0560000017,8.6199998856,0.3199999928,0.1110000014,0.6110000014,0,0,0.1319189966,873.51239014,r
197,1100,87,28,1,1,663,0,0.5,3.5599999428,0.0599999987,0,0.8330000043,0,0,0.4427100122,108.1838913,r
124,163,567,157,1,1,46,0.1111111119,0.1669999957,1.8400000334,0.1400000006,0,0.6110000014,0,0,0.0934439972,223.15618896,r
23,587,2400,37,1,0,71,0,0.3330000043,9.4099998474,0.7599999905,0.3330000043,0.5,0,0,0.0267609991,576.15460205,r
86,1300,1400,162,1,1,238,0.055555556,0.2220000029,4.5399999619,0.0799999982,0.2220000029,0.5,0,0,0.0374610014,224.41487122,r
47,1000,2600,126,1,0,80,0.055555556,0.2220000029,8.0600004196,0.5699999928,0.7779999971,0.4440000057,0,0.0560000017,0.0156539995,939.99353027,r
10,1400,960,32,1,0,43,0,0.1000000015,11.220000267,0.9399999976,0.5,0,0,0,0.0175640006,282.64910889,r
6,161,369,0,1,0,72,0,0.1669999957,22.049999237,3.6199998856,0.5,1.1670000553,0,0,0.0157130007,3364.9396973,r
53,97,322,84,1,1,238,0,0.1110000014,41.069999695,1.4299999475,0.6669999957,0,0,0.0560000017,0.143629998,22.382932663,r
1600,3400,7100,138,1,1,434,0,0.2220000029,0.2300000042,0,0.3330000043,0.1669999957,0.0560000017,0.0560000017,0.1097169966,19.959182739,r
7,184,693,16,1,0,14,0.1428571492,0,8.6999998093,0.5400000215,0,0.1430000067,0,0,0.0194400009,2215.4885254,r
23,59,106,0,1,0,24,0.1666666716,0.5,11.210000038,0.6600000262,0.3330000043,0.1669999957,0,0,0.0421340019,856.20068359,r
70,682,984,146,1,1,1056,0,0.2220000029,3.8399999142,0.4099999964,0.3889999986,0,0,0,0.1800599992,628.9588623,r
12,2700,7300,123,1,1,42,0.0833333358,0.5830000043,3.4400000572,0.0700000003,0.5,0.25,0,0,0.0081879999,56.622848511,r
105,2300,400,215,1,1,736,0,0.0560000017,3.2000000477,0.0700000003,0.8889999986,0.4440000057,0,0,0.6889479756,115.04460144,r
19,570,1100,152,1,1,232,0.1111111119,0.5,1.0199999809,0.0299999993,0.5,1.2220000029,0.0560000017,0,0.0805369988,62.083393097,r
129,905,1100,85,1,1,109,0.055555556,0.3330000043,7.8200001717,0.25,0.8889999986,1.6670000553,0,0,0.0556900017,366.4246521,r
8,680,747,29,1,0,99,0,0.25,19.379999161,0.8100000024,0,0.75,0,0.125,0.0177829992,4117.0039062,r
82,1800,1800,43,1,1,139,0,0,5.2199997902,0.150000006,0.6110000014,1.9440000057,0,0,0.0610460006,600.19354248,r
321,801,1900,17,1,1,45,0,0.3889999986,2.2699999809,0.2099999934,0.1669999957,0.8330000043,0,0,0.0153029999,83.796463013,r
20,773,5100,164,1,1,204,0.3888888955,0.3889999986,8.7399997711,0.7300000191,0.9440000057,0,0,0,0.1729300022,196.52871704,r
216,830,1200,124,1,1,146,0.055555556,0.5,2.8599998951,0.2099999934,0.2220000029,0.2220000029,0,0,0.0292540006,273.61270142,r
1000,3100,7400,91,1,1,25,0.777777791,0.3330000043,0.0399999991,0.0099999998,0,0,0,0,0.5985159874,43.488162994,r
64,239,433,40,1,0,98,0.055555556,0.3889999986,32.540000916,0.8799999952,0.5,0.2779999971,0,0,0.0088769998,84.871620178,r
34,676,1400,200,1,0,40,0.055555556,0.1110000014,8.3800001144,0.5600000024,0.4440000057,0,0,0,0.049908001,474.4069519,r
15,3300,4000,15,1,1,59,0,0.0670000017,8.1499996185,0.200000003,0.400000006,0.1330000013,0.0670000017,0,0.0081740003,1963.8427734,r
57,116,455,140,1,1,774,0,0.0560000017,5.5100002289,0.4300000072,0,0,0,0,0.1049880013,156.95358276,r
74,600,1200,100,1,0,254,0,0,14.979999542,0.5099999905,0.5559999943,0.6110000014,0,0,0.1238249987,227.70039368,r
89,559,885,4,1,0,70,0,0.3330000043,20.420000076,0.5,0.1669999957,0.6110000014,0,0,0.0124110002,304.20217896,r
1,57,24,35,1,1,113,0,1,17.540000916,5.2600002289,0,0,0,0,0,0,r
9,1600,7500,112,1,1,359,0.1111111119,0,7.0700001717,0.1700000018,0,0,0,0.1110000014,0.0328410007,962.76831055,r
6,526,479,97,1,0,355,0,0,14.420000076,2.3399999142,0.8330000043,6.6669998169,0,0,0.0491750017,324.66870117,r
134,310,456,65,1,0,47,0.277777791,0.2220000029,8.0600004196,0.8399999738,0.3330000043,0.4440000057,0,0,0.0730239972,300.71386719,r
55,667,535,37,1,0,41,0.1666666716,0.1110000014,7.0999999046,0.6200000048,0.9440000057,0.8330000043,0,0,0.0277379993,439.58486938,r
51,731,695,54,1,0,34,0.1666666716,0.1110000014,9.3800001144,0.5199999809,0.2220000029,0.4440000057,0,0,0.0092700003,574.54327393,r
331,505,261,93,1,0,71,0,0.3330000043,11,1.2000000477,0.5,0.3330000043,0,0,0.0105710002,319.99630737,r
26,1700,4200,134,1,1,319,0,0,4.5799999237,0.0599999987,0.0560000017,1.1109999418,0,0,0.0475500003,947.49737549,r
13,1100,680,114,1,1,42,0.0769230798,0.3079999983,16.420000076,0.7300000191,0.3849999905,0.6150000095,0,0.0769999996,0.0252700001,2668.0639648,r
137,10300,2100,72,1,1,144,0.055555556,0.1110000014,1.7799999714,0.0099999998,0.8889999986,0.3889999986,0.1110000014,0,0.1409499943,175.60162354,r
99,11700,3700,227,1,1,138,0,0.4440000057,4.6700000763,0.0700000003,1,1.7779999971,0,0,0.0633879974,30.235725403,r
21,179,1300,0,1,0,0,1,0.1669999957,16.879999161,1.4600000381,0,0,0,0,1,25.221944809,r
197,231,443,73,1,1,6,0.3888888955,0,8.2299995422,0.2199999988,0,0.3330000043,0,0,0.0457520001,97.653625488,r
50,6000,7500,160,1,1,102,0,0.9440000057,1.9600000381,0.0599999987,0.7220000029,1.5559999943,0,0,0.0247189999,231.97947693,r
33,1100,746,155,1,1,21,0.1111111119,0,3.6900000572,0.1099999994,0.1110000014,0.3330000043,0,0.1669999957,0.1217190027,65.178794861,r
832,614,676,166,1,1,191,0,0.6669999957,0.9599999785,0.0299999993,0,1.1109999418,0,0,0.2062419951,8.3472070694,r
258,1100,2600,24,1,1,124,0,0.0560000017,4.5599999428,0.3000000119,0.3889999986,0.7779999971,0,0,0.0096110003,795.95758057,r
291,1000,945,101,1,1,83,0.277777791,0.3330000043,8.6800003052,0.1700000018,0.5,0.1110000014,0,0.0560000017,0.0821330026,78.510665894,r
69,503,628,6,1,0,56,0,0.1669999957,8.8000001907,0.5099999905,0.5559999943,0.2220000029,0.1110000014,0,0.0227279998,701.80560303,r
66,427,65,64,1,1,23,0.277777791,0.2220000029,17.280000687,0.5899999738,0.6110000014,0.1669999957,0,0,0.0695540011,154.88542175,r
14,174,963,143,1,0,85,0,0.0710000023,16.950000763,1.6000000238,0,1.92900002,0,0.0710000023,0.0290200002,243.7275238,r
7,51,48,78,1,1,99,0,0.2860000134,56.020000458,3.9200000763,0.1430000067,1.2860000134,0,0.1430000067,0.0770770013,885.55792236,r
17,1100,764,72,1,0,21,0.0588235296,0.5289999843,21.549999237,0.7599999905,0.8820000291,0,0,0,0.0095220003,1061.3850098,r
8,50,640,0,1,0,72,0,0,18,3,0,2.125,0,0.125,0.0655070022,1883.1044922,r
21,133,98,0,1,0,74,0.055555556,0.2220000029,22.260000229,1.2100000381,0.3889999986,0.1110000014,0,0,0.0524940006,519.66326904,r
7,329,650,20,1,0,12,0.2857142985,0.2860000134,30,2.1700000763,0,0.4289999902,0,0,0,352.45730591,r
63,583,6400,15,1,1,0,0,0,0,0,0,0,0,0,1,0,r
172,161,192,127,1,1,72,0,0.1110000014,14.800000191,0.4099999964,0.2220000029,0.4440000057,0,0.0560000017,0.1412180066,539.16827393,r
68,1500,7000,19,1,1,25,0.277777791,0.3330000043,5.5900001526,0.1299999952,0.4440000057,0.4440000057,0,0,0.0540920012,50.438827515,r
14,80,214,166,1,0,477,0.0714285746,0,34.020000458,3.8399999142,0.8569999933,1.92900002,0.0710000023,0,0.4778499901,164.45906067,r
554,7300,7500,119,1,1,1243,0,0.8889999986,1.3099999428,0.0199999996,1,1.3329999447,0,0.0560000017,0.4814400077,168.19517517,r
24,669,619,40,1,0,234,0,0.5559999943,13.369999886,0.8999999762,0.6110000014,2.1670000553,0,0,0.0479849987,980.29675293,r
5,431,1200,116,1,0,12,0.400000006,0,15.590000153,0.6499999762,0,0.6000000238,0,0,0.1000000015,734.82446289,r
227,596,1100,139,1,1,230,0.1666666716,0.4440000057,5.75,0.1299999952,0.6110000014,1.6670000553,0.3330000043,0,0.0705910027,134.66227722,r
139,1100,957,128,1,0,403,0,0.1110000014,11.340000153,0.5,0.5,0.3889999986,0.0560000017,0,0.0886749998,764.26849365,r
498,1400,2900,154,1,1,176,0.0285714287,0,6.5300002098,0.0900000036,0.1710000038,0.4860000014,0,0,0.1345849931,93.215240479,r
194,1100,225,106,1,1,616,0,0.1140000001,2.6900000572,0.5099999905,0.6570000052,0.5429999828,0,0.0289999992,0.2866399884,398.52175903,r
92,1400,7500,41,1,1,1,0.944444418,0.1669999957,1.9199999571,0.0900000036,0.2779999971,0,0,0,0.8888890147,850.80322266,r
736,594,5600,95,1,1,182,0,0.4440000057,4.4600000381,0.0700000003,0.2779999971,0.1110000014,0,0,0.4045740068,238.70988464,r
219,1100,3600,134,1,1,749,0,0.2220000029,2.6700000763,0.1599999964,0.1669999957,1.5,0,0.0560000017,0.2964589894,731.29370117,r
217,545,431,8,1,0,180,0,0.0560000017,16.13999939,0.7400000095,0.0560000017,0,0,0,0.0589689985,640.88848877,r
876,3500,877,12,1,1,59,0.2222222239,0.6110000014,4.9099998474,0.1400000006,0,0.2779999971,0,0,0.0414590016,101.52850342,r
998,4800,4800,65,1,1,35,0,0.0560000017,0.0799999982,0,0.8889999986,0.6669999957,0,0,0.0127879996,26.828271866,r
349,3200,5000,161,1,1,445,0,0.1669999957,0.9100000262,0.0099999998,0,0.5559999943,0,0,0.5936999917,25.331064224,r
259,490,714,19,1,1,0,0,0,0,0,0,0,0,0,1,0,r
907,2700,5200,118,1,1,73,0.1111111119,0.1110000014,0.7200000286,0.0399999991,0.1669999957,0.1669999957,0,0.0560000017,0.1611009985,233.42523193,r
11,704,3500,22,1,0,0,1,0,16.879999161,0.6200000048,0,0,0,0,1,344.32748413,r
60,3000,984,89,1,1,226,0,0.6669999957,6.3600001335,0.1700000018,0.0560000017,0.7220000029,0.0560000017,0,0.0435759984,106.67959595,r
110,82,329,132,1,0,334,0,0.1110000014,19.579999924,2.2999999523,0,0,0,0,0.182881996,56.361282349,r
211,648,1200,133,1,1,215,0,0.1669999957,1.0399999619,0.1199999973,0.1110000014,0.5559999943,0,0.0560000017,0.0721620023,561.28167725,r
15,80,244,167,1,0,288,0,0,38.5,2.5799999237,0.6669999957,0.5329999924,0,0,0.3549270034,289.04464722,r
90,454,214,138,1,1,155,0,0.2779999971,8.1300001144,0.5400000215,0.0560000017,0.5,0,0,0.0645629987,427.08114624,r
2,84,150,0,1,0,10,0.5,0,70.239997864,4.7600002289,0,0,0,0,0,178.11277771,r
514,436,289,111,1,1,77,0.944444418,0,0.6200000048,0,0,0,0,0,0.8888890147,1017.1729736,r
7,1800,7500,72,1,1,13,0.4285714328,0,0.75,0.0099999998,0,0,0,0,0.1428570002,76.604522705,r
9,135,583,20,1,0,37,0,0.4440000057,31.190000534,1.3200000525,0.4440000057,0.7779999971,0,0.1110000014,0,1692.4293213,r
5200,442,830,73,1,1,268,0,0.1669999957,0.9599999785,0.0299999993,0.0560000017,0.2779999971,0,0,0.0897089988,16.841682434,r
135,693,801,148,1,0,353,0,0.0560000017,10.590000153,0.9800000191,0.2220000029,0.2779999971,0,0,0.0702549964,834.66729736,r
67,69,325,167,1,1,206,0.277777791,0.1110000014,8.2100000381,0.5600000024,0.5559999943,0,0,0,0.1753740013,718.60772705,r
126,725,745,54,1,0,21,0.277777791,0,16.489999771,1.0800000429,0.4440000057,0.0560000017,0,0,0.0445329994,452.02005005,r
476,1400,7200,163,1,1,115,0,0,0.349999994,0.0099999998,0,0,0,0,0.59879601,29.036142349,r
75,1800,5200,137,1,1,475,0.055555556,0.6669999957,1.2400000095,0.0399999991,0.2220000029,1.7779999971,0.3889999986,0.1669999957,0.0666610003,205.63056946,r
28,77,288,150,1,0,91,0.055555556,0,21.36000061,0.8700000048,0.1110000014,0.0560000017,0,0,0.137342006,35.736804962,r
8,321,64,155,1,0,506,0,0.125,7.6700000763,0.4699999988,0,1.625,0.125,0,0.1167199984,742.92504883,r
5,895,3300,0,1,0,20,0.400000006,0,18.63999939,0.9399999976,0.200000003,0,0,0,0.1000000015,50.094223022,r
2,558,2000,28,1,0,25,0,0,17.920000076,2.6900000572,0,0.5,0,0,0,1646.1966553,r
26,424,1200,57,1,1,0,0,0,0,0,0,0,0,0,1,0,r
29,944,1900,14,1,0,32,0.1111111119,0.4440000057,10.760000229,0.5,0.3889999986,1.2779999971,0,0,0.0319340006,1149.6156006,r
25,160,266,0,1,0,24,0.3333333433,0,16.879999161,2.1900000572,0.6110000014,0.3330000043,0,0,0.1017690003,1142.4786377,r
76,209,404,82,1,1,245,0,0.6110000014,6.8000001907,0.0799999982,0,0.2220000029,0,0,0.3646300137,29.000385284,r
126,424,778,113,1,1,233,0,0,11.819999695,0.8600000143,0.2220000029,1.8890000582,0,0.7779999971,0.1654620022,497.79464722,r
9,174,200,12,1,1,0,0.8888888955,0,6.2600002289,0.1299999952,0,0,0,0,0.7777780294,15.634877205,r
291,38,262,0,1,0,0,1,0,12.279999733,0.5799999833,0,0,0,0,1,2.1556169987,r
24,2500,2100,21,1,1,29,0.055555556,0.0560000017,9.5100002289,0.0299999993,0.7220000029,0.3330000043,0,0,0.016485,1174.5041504,r
352,2400,4200,109,1,1,261,0,0.6110000014,1.6599999666,0.0199999996,0.3889999986,0.5,0,0,0.3088479936,255.77500916,r
68,1700,976,61,1,1,124,0,0,4.4600000381,0,0.1110000014,0,0.0560000017,0,0.0364999995,269.49969482,r
180,871,1800,0,1,0,376,0,0.6110000014,7.9299998283,0.6100000143,0.4440000057,0.2220000029,0,0,0.1448639929,74.388549805,r
42,108,164,46,1,1,48,0.1666666716,0.5,7.1999998093,0.3600000143,0.5,0.5559999943,0.0560000017,0.0560000017,0.01492,158.96931458,r
29,325,1300,120,1,1,185,0,0,5.0799999237,0.1899999976,0.1669999957,0.2220000029,0,0.0560000017,0.1259319931,63.942886353,r
160,723,1200,147,1,0,357,0,0,10.18999958,0.5099999905,1,1.2779999971,0,0,0.8746070266,86.481864929,r
173,1300,475,128,1,1,205,0,0.6110000014,46.119998932,1.2699999809,0.8889999986,1.5559999943,0,0.1110000014,0.0544099994,760.1572876,r
36,187,5600,218,1,1,197,0.2222222239,0,10.640000343,1.0399999619,0,0.9440000057,0,0,0.2410980016,230.97593689,r
5,85,138,0,1,0,88,0,0.6000000238,19.290000916,3.2899999619,0.6000000238,0,0,0,0.0147289997,4035.923584,r
2300,5500,4800,157,1,1,505,0,0.6110000014,1.4600000381,0.1099999994,1,0.5,0.0560000017,0,0.0722900033,161.33334351,r
45,299,1100,92,1,0,49,0.277777791,0.2220000029,17.670000076,1.8400000334,0.7220000029,1.3329999447,0,0,0.0530389994,1171.7004395,r
7,201,684,150,1,0,295,0,0,18.549999237,1.4900000095,0,1.57099998,0,0,0.6895229816,17.180555344,r
11,226,361,0,1,0,22,0.4545454681,0.0909999982,12.390000343,0.6800000072,0,0,0,0,0.1818179935,2206.8764648,r
3,16,65,42,1,0,30,0,0,39.580001831,2.0799999237,0,0,0,0,0,0.1187039986,r
147,201,234,138,1,1,233,0.055555556,0.1110000014,9.8400001526,0.6399999857,0.8330000043,0.9440000057,0.2220000029,0,0.2773439884,1094.4365234,r
646,206,264,21,1,0,35,0.055555556,0.5,9.9799995422,0.6499999762,0,0.1110000014,0,0,0.0054970002,9.8130712509,r
17,28,84,154,1,0,213,0,0.2349999994,35.080001831,0.6299999952,0.175999999,0.4709999859,0.0590000004,0,0.1597200036,12.650881767,r
4,147,714,0,1,0,70,0,0,30.270000458,3.4000000954,0,1.5,0,0,0.0768719986,98.071739197,r
355,509,297,25,1,1,72,0,0,20.100000381,0.9100000262,0.9440000057,0.2779999971,0,0.0560000017,0.0698300004,946.64733887,r
4,359,527,0,1,0,181,0,0,26.040000916,5.5,0.25,2.75,0,0,0.003885,708.60089111,r
59,1900,1200,0,1,0,118,0.055555556,0.7779999971,22.309999466,0.8799999952,0.1669999957,0,0,0,0.0144309998,720.6463623,r
192,2700,6700,136,1,1,1567,0,0,0.3000000119,0.0199999996,0,1.2779999971,0,0,0.4636560082,59.509181976,r
8,396,1800,0,1,0,15,0.25,0.125,15.93999958,0.6899999976,0,0,0,0,0.0357140005,1494.1340332,r
55,1100,1400,39,1,0,201,0,0.2779999971,8.3999996185,0.5099999905,0.5559999943,0.8330000043,0,0,0.0299389996,1037.203125,r
5,111,64,0,1,0,13,0,0,8.8299999237,0.5400000215,0,0,0,0,0,642.04315186,r
64,257,1500,55,1,0,6,0.722222209,0.2220000029,11.909999847,0.8199999928,0.1669999957,0.0560000017,0,0,0.5127270222,36.21288681,r
1,156,242,50,1,0,22,0,0,8.970000267,3.2100000381,1,0,0,0,0,0,r
21,373,1200,129,1,1,760,0,0,6.7899999619,0.4600000083,0.5,1.2779999971,0.0560000017,0.0560000017,0.5364789963,270.22497559,r
49,596,677,33,1,0,32,0,0,17.340000153,0.5,0.5,0,0,0,0.0021939999,523.08886719,r
1400,652,2300,131,1,1,0,0,0,0,0,0,0,0,0,1,0,r
2,39,154,146,1,0,421,0,0,32.049999237,1.2799999714,1,0,0,0,0.7942770123,0.0715280026,r
41,839,1100,12,1,1,21,0.3888888955,0.0560000017,5.1399998665,0.0900000036,0,0.1669999957,0,0,0.138448,1015.6934814,r
107,634,930,29,0,0,36,0.1111111119,0,16.399999619,0.8100000024,0.8889999986,0.1669999957,0,0,0.0271240007,400.36795044,r
537,541,1300,126,1,1,157,0,0.1110000014,2.3599998951,0.0700000003,0,0.6669999957,0,0.1110000014,0.1469949931,641.66375732,r
3,239,1300,33,1,0,66,0,0,30.260000229,1.1200000048,0,1.6670000553,0,0,0,563.60546875,r
3100,4000,850,61,1,1,538,0,0.5559999943,2.6099998951,0.0199999996,0,0.2220000029,0,0,0.2113559991,5.7654781342,r
197,690,500,42,1,1,133,0,0.1669999957,7.0300002098,0.5799999833,0.7220000029,0.5559999943,0,0,0.0352029987,575.73461914,r
5,922,6800,127,1,1,863,0,0,12.06000042,1.1900000572,1,3.7999999523,0,0,0.4965460002,162.73077393,r
70,2700,2500,57,1,1,35,0,0,4,0.0900000036,0.5,0.0560000017,0,0,0.0036200001,80.151603699,r
4,124,170,0,1,0,41,0,0.5,12.300000191,2.0199999809,0,0.5,0,0,0.0416669995,264.84368896,r
2,200,371,54,1,0,19,0,0.5,26.25,2.75,0.5,0,0,0,0,5232.2773438,r
51,343,210,0,1,0,55,0.055555556,0.2220000029,9.3800001144,0.5299999714,0,0.5559999943,0.0560000017,0,0.0172550008,386.14620972,r
116,449,1700,160,1,1,920,0,0,10.31000042,0.9399999976,0,0.4440000057,0,0,0.5508589745,474.87237549,r
237,200,244,159,1,1,74,0.1111111119,0.7779999971,5.1700000763,0.2199999988,0.2779999971,0.4440000057,0,0,0.0406109989,172.65336609,r
123,554,617,23,1,0,281,0,0.6669999957,9.6199998856,1.2400000095,0.2220000029,0.2779999971,0,0,0.0624260008,800.07897949,r
5,38,195,98,1,0,282,0,0.200000003,73.160003662,4.2100000381,0.6000000238,5.4000000954,0,0,0.1909209937,91.583557129,r
91,679,669,0,1,0,40,0,0.2779999971,16.180000305,0.5099999905,0.9440000057,0.3889999986,0,0,0.0076959999,1047.5640869,r
6,132,114,0,1,0,71,0,0,27.530000687,1.1399999857,0.5,0.6669999957,0,0.1669999957,0.0268610008,2443.4506836,r
80,146,498,11,1,0,232,0,0.2779999971,15.260000229,0.7599999905,0,0.2220000029,0.0560000017,0.0560000017,0.059448,724.76507568,r
30,114,496,143,1,0,111,0.3333333433,0.0560000017,10.770000458,0.5799999833,0.1669999957,0.2779999971,0.0560000017,0,0.1384309977,306.55795288,r
2500,1400,4500,154,1,1,109,0,0.2220000029,1.3899999857,0.1899999976,0.9440000057,1.5559999943,0,0.0560000017,0.0344499983,100.36956787,r
91,456,3600,0,1,1,60,0.055555556,0.3889999986,8.7700004578,0.9599999785,0.4440000057,0.3889999986,0,0.0560000017,0.0051170001,259.06933594,r
223,10200,393,88,1,1,107,0,0.2779999971,4.6599998474,0.0700000003,0.1110000014,0.4440000057,0,0,0.0209330004,75.596496582,r
146,755,1400,141,1,0,272,0,0.1110000014,12.890000343,0.6700000167,0.4440000057,1,0,0.0560000017,0.1450159997,302.44714355,r
43,380,885,145,1,1,157,0.055555556,0,3.7100000381,0.3400000036,0.0560000017,0.5559999943,0,0,0.0368189998,1279.5562744,r
3,159,239,0,1,0,28,0,0,20.75,0.8399999738,0,0.3330000043,0,0.6669999957,0,323.69714355,r
171,701,798,15,1,0,47,0,0.0560000017,15.949999809,0.7699999809,0.2220000029,0.0560000017,0,0.0560000017,0.0079319999,907.59356689,r
1,201,1300,0,1,0,12,0,0,44.779998779,1.9900000095,0,0,0,0,0,0,r
42,190,220,201,1,1,254,0,0.3330000043,14.680000305,1.3200000525,0.0560000017,0.1669999957,0,0,0.0425550006,216.23161316,r
254,326,850,137,1,0,16,0.6857143044,0.9139999747,18.219999313,0.8500000238,0.9430000186,0,0,0,0.4658510089,323.78042603,r
200,624,672,75,1,1,110,0.1666666716,0.0560000017,2.2000000477,0.0399999991,0.5,0.6110000014,0,0,0.0393120013,107.24901581,r
70,949,1100,11,1,0,88,0.2222222239,0.4440000057,12.699999809,0.8600000143,0.3330000043,0,0,0,0.020552,1198.737915,r
36,344,392,49,1,1,43,0,0.5559999943,25.870000839,1.3899999857,0.1669999957,0.5,0,0.0560000017,0.0094670001,536.14007568,r
1,152,197,0,1,0,0,1,0,47.369998932,3.2899999619,1,0,0,0,0,0,r
11,327,1300,0,1,0,16,0.3636363745,0.5450000167,18.520000458,0.8299999833,0,0.5450000167,0,0,0.1438859999,2281.8952637,r
254,6300,636,166,1,1,192,0,0.4440000057,8.6499996185,0.1299999952,0.4440000057,0.3889999986,0,0,0.0269389991,287.15551758,r
243,617,1600,99,1,0,83,0.1111111119,0,27.38999939,0.5,0.6110000014,0.3330000043,0.1110000014,0.1110000014,0.0159329996,79.106376648,r
56,130,718,133,1,0,166,0.055555556,0.1110000014,17.909999847,1.5800000429,0.5,0.1669999957,0,0,0.0044749998,509.62814331,r
11,711,6900,0,1,0,6,0.7272727489,0,16.989999771,0.5600000024,0,0,0,0,0.5090910196,1455.0809326,r
1,11,40,0,1,0,625,0,0,63.63999939,36.36000061,0,1,0,0,0,0,r
331,397,754,136,1,0,161,0,0.2220000029,7.0799999237,0.7300000191,0.1110000014,0.6110000014,0,0,0.0563409999,474.18978882,r
1,199,195,0,1,0,0,1,0,9.5500001907,1.0099999905,1,0,0,0,0,0,r
4800,33100,671,67,1,1,290,0,0.0829999968,0.4900000095,0.0299999993,0,0.4169999957,0,0,0.3584530056,98.356994629,r
1,13,16,0,1,0,235,0,0,61.540000916,15.380000114,0,9,0,0,0,0,r
5800,34500,2900,168,1,1,224,0.055555556,0.2779999971,0.2399999946,0.0099999998,0.1110000014,0.5,0,0,0.0552259982,31.918085098,r
115,458,242,156,1,1,91,0,0.0560000017,1.4099999666,0.1199999973,0,0.3889999986,0,0,0.0385069996,108.66415405,r
11,498,516,149,1,1,166,0,0.0909999982,3.8699998856,0.1599999964,0.0909999982,0.0909999982,0,0,0.7359160185,2614.385498,r
17,71,275,33,1,1,39,0.1176470593,0,30.989999771,1.3300000429,0.0590000004,0.6470000148,0,0.0590000004,0.0378439985,71.466255188,r
131,1200,6100,160,1,1,672,0,0.1669999957,3.9500000477,0.3799999952,0,0,0.1110000014,0,0.3950619996,103.22137451,r
6,50,164,0,0,0,0,1,0.1669999957,29.329999924,4.3299999237,0,0,0,0,1,1455.7530518,r
116,1700,4500,173,1,0,682,0,0.4289999902,9.5699996948,1.0599999428,0,0.3140000105,0,0,0.6684870124,292.36160278,r
13,68,385,145,1,0,86,0,0,25.340000153,1.8099999428,0,0,0,0,0.1085690036,1.515748024,r
22,294,1100,0,1,0,30,0.1111111119,0.1110000014,8.4499998093,0.9300000072,0.3330000043,0,0,0,0.0291729998,1468.3936768,r
